questao_id,modelo,ano,area,tem_imagem,alternativa,gabarito,acertou
enem-2025-79,groq-gpt-oss-120b,2025,humanas,0,A,A,1
enem-2025-80,groq-gpt-oss-120b,2025,humanas,0,C,C,1
enem-2025-81,groq-gpt-oss-120b,2025,humanas,0,E,E,1
enem-2025-82,groq-gpt-oss-120b,2025,humanas,0,D,E,0
enem-2025-83,groq-gpt-oss-120b,2025,humanas,0,D,D,1
enem-2025-84,groq-gpt-oss-120b,2025,humanas,0,D,D,1
enem-2025-85,groq-gpt-oss-120b,2025,humanas,0,B,B,1
enem-2025-86,groq-gpt-oss-120b,2025,humanas,0,C,C,1
enem-2025-87,groq-gpt-oss-120b,2025,humanas,0,B,B,1
enem-2025-88,groq-gpt-oss-120b,2025,humanas,0,C,C,1
enem-2025-89,groq-gpt-oss-120b,2025,humanas,0,E,E,1
enem-2025-90,groq-gpt-oss-120b,2025,humanas,0,A,A,1
enem-2025-01,groq-qwen3-32b,2025,linguagens,0,D,D,1
enem-2025-02,groq-qwen3-32b,2025,linguagens,0,D,D,1
enem-2025-03,groq-qwen3-32b,2025,linguagens,0,D,D,1
enem-2025-04,groq-qwen3-32b,2025,linguagens,0,E,E,1
enem-2025-06,groq-qwen3-32b,2025,linguagens,0,E,E,1
enem-2025-07,groq-qwen3-32b,2025,linguagens,0,C,C,1
enem-2025-08,groq-qwen3-32b,2025,linguagens,0,E,D,0
enem-2025-09,groq-qwen3-32b,2025,linguagens,0,C,C,1
enem-2025-10,groq-qwen3-32b,2025,linguagens,0,B,E,0
enem-2025-11,groq-qwen3-32b,2025,linguagens,0,A,B,0
enem-2025-12,groq-qwen3-32b,2025,linguagens,0,C,C,1
enem-2025-13,groq-qwen3-32b,2025,linguagens,0,E,E,1
enem-2025-16,groq-qwen3-32b,2025,linguagens,0,E,E,1
enem-2025-17,groq-qwen3-32b,2025,linguagens,0,C,C,1
enem-2025-18,groq-qwen3-32b,2025,linguagens,0,A,A,1
enem-2025-19,groq-qwen3-32b,2025,linguagens,0,E,E,1
enem-2025-20,groq-qwen3-32b,2025,linguagens,0,B,B,1
enem-2025-21,groq-qwen3-32b,2025,linguagens,0,C,C,1
enem-2025-25,groq-qwen3-32b,2025,linguagens,0,D,E,0
enem-2025-27,groq-qwen3-32b,2025,linguagens,0,A,A,1
enem-2025-28,groq-qwen3-32b,2025,linguagens,0,B,B,1
enem-2025-29,groq-qwen3-32b,2025,linguagens,0,A,A,1
enem-2025-30,groq-qwen3-32b,2025,linguagens,0,B,B,1
enem-2025-32,groq-qwen3-32b,2025,linguagens,0,E,E,1
enem-2025-35,groq-qwen3-32b,2025,linguagens,0,A,E,0
enem-2025-36,groq-qwen3-32b,2025,linguagens,0,D,D,1
enem-2025-37,groq-qwen3-32b,2025,linguagens,0,A,A,1
enem-2025-38,groq-qwen3-32b,2025,linguagens,0,B,B,1
enem-2025-39,groq-qwen3-32b,2025,linguagens,0,C,C,1
enem-2025-40,groq-qwen3-32b,2025,linguagens,0,E,A,0
enem-2025-42,groq-qwen3-32b,2025,linguagens,0,D,A,0
enem-2025-43,groq-qwen3-32b,2025,linguagens,0,D,D,1
enem-2025-44,groq-qwen3-32b,2025,linguagens,0,D,D,1
enem-2025-46,groq-qwen3-32b,2025,humanas,0,E,E,1
enem-2025-48,groq-qwen3-32b,2025,humanas,0,E,E,1
enem-2025-50,groq-qwen3-32b,2025,humanas,0,A,A,1
enem-2025-51,groq-qwen3-32b,2025,humanas,0,D,D,1
enem-2025-52,groq-qwen3-32b,2025,humanas,0,C,C,1
enem-2025-53,groq-qwen3-32b,2025,humanas,0,E,E,1
enem-2025-54,groq-qwen3-32b,2025,humanas,0,E,E,1
enem-2025-55,groq-qwen3-32b,2025,humanas,0,D,D,1
enem-2025-56,groq-qwen3-32b,2025,humanas,0,C,C,1
enem-2025-57,groq-qwen3-32b,2025,humanas,0,A,A,1
enem-2025-58,groq-qwen3-32b,2025,humanas,0,D,D,1
enem-2025-59,groq-qwen3-32b,2025,humanas,0,B,B,1
enem-2025-60,groq-qwen3-32b,2025,humanas,0,D,D,1
enem-2025-61,groq-qwen3-32b,2025,humanas,0,E,E,1
enem-2025-62,groq-qwen3-32b,2025,humanas,0,B,B,1
enem-2025-64,groq-qwen3-32b,2025,humanas,0,A,A,1
enem-2025-65,groq-qwen3-32b,2025,humanas,0,C,C,1
enem-2025-66,groq-qwen3-32b,2025,humanas,0,D,D,1
enem-2025-67,groq-qwen3-32b,2025,humanas,0,D,D,1
enem-2025-69,groq-qwen3-32b,2025,humanas,0,C,C,1
enem-2025-70,groq-qwen3-32b,2025,humanas,0,B,B,1
enem-2025-71,groq-qwen3-32b,2025,humanas,0,A,A,1
enem-2025-72,groq-qwen3-32b,2025,humanas,0,D,D,1
enem-2025-73,groq-qwen3-32b,2025,humanas,0,A,A,1
enem-2025-74,groq-qwen3-32b,2025,humanas,0,B,B,1
enem-2025-75,groq-qwen3-32b,2025,humanas,0,B,B,1
enem-2025-76,groq-qwen3-32b,2025,humanas,0,E,C,0
enem-2025-78,groq-qwen3-32b,2025,humanas,0,B,B,1
enem-2025-79,groq-qwen3-32b,2025,humanas,0,A,A,1
enem-2025-80,groq-qwen3-32b,2025,humanas,0,C,C,1
enem-2025-81,groq-qwen3-32b,2025,humanas,0,E,E,1
enem-2025-82,groq-qwen3-32b,2025,humanas,0,E,E,1
enem-2025-83,groq-qwen3-32b,2025,humanas,0,D,D,1
enem-2025-84,groq-qwen3-32b,2025,humanas,0,D,D,1
enem-2025-85,groq-qwen3-32b,2025,humanas,0,B,B,1
enem-2025-86,groq-qwen3-32b,2025,humanas,0,C,C,1
enem-2025-87,groq-qwen3-32b,2025,humanas,0,B,B,1
enem-2025-88,groq-qwen3-32b,2025,humanas,0,C,C,1
enem-2025-89,groq-qwen3-32b,2025,humanas,0,E,E,1
enem-2025-90,groq-qwen3-32b,2025,humanas,0,A,A,1
enem-2025-92,groq-gpt-oss-120b,2025,natureza,0,D,D,1
enem-2025-93,groq-gpt-oss-120b,2025,natureza,0,C,C,1
enem-2025-95,groq-gpt-oss-120b,2025,natureza,0,C,C,1
enem-2025-96,groq-gpt-oss-120b,2025,natureza,0,B,B,1
enem-2025-98,groq-gpt-oss-120b,2025,natureza,0,D,D,1
enem-2025-99,groq-gpt-oss-120b,2025,natureza,0,C,C,1
enem-2025-100,groq-gpt-oss-120b,2025,natureza,0,D,D,1
enem-2025-101,groq-gpt-oss-120b,2025,natureza,0,A,A,1
enem-2025-102,groq-gpt-oss-120b,2025,natureza,0,E,E,1
enem-2025-103,groq-gpt-oss-120b,2025,natureza,0,A,A,1
enem-2025-104,groq-gpt-oss-120b,2025,natureza,0,A,A,1
enem-2025-110,groq-gpt-oss-120b,2025,natureza,0,E,E,1
enem-2025-112,groq-gpt-oss-120b,2025,natureza,0,D,D,1
enem-2025-116,groq-gpt-oss-120b,2025,natureza,0,C,C,1
enem-2025-117,groq-gpt-oss-120b,2025,natureza,0,D,D,1
enem-2025-118,groq-gpt-oss-120b,2025,natureza,0,C,C,1
enem-2025-121,groq-gpt-oss-120b,2025,natureza,0,A,B,0
enem-2025-124,groq-gpt-oss-120b,2025,natureza,0,A,B,0
enem-2025-125,groq-gpt-oss-120b,2025,natureza,0,B,B,1
enem-2025-129,groq-gpt-oss-120b,2025,natureza,0,A,A,1
enem-2025-131,groq-gpt-oss-120b,2025,natureza,0,E,E,1
enem-2025-136,groq-gpt-oss-120b,2025,matematica,0,C,C,1
enem-2025-140,groq-gpt-oss-120b,2025,matematica,0,E,E,1
enem-2025-141,groq-gpt-oss-120b,2025,matematica,0,C,C,1
enem-2025-142,groq-gpt-oss-120b,2025,matematica,0,C,C,1
enem-2025-144,groq-gpt-oss-120b,2025,matematica,0,D,D,1
enem-2025-146,groq-gpt-oss-120b,2025,matematica,0,B,B,1
enem-2025-150,groq-gpt-oss-120b,2025,matematica,0,D,D,1
enem-2025-151,groq-gpt-oss-120b,2025,matematica,0,D,D,1
enem-2025-152,groq-gpt-oss-120b,2025,matematica,0,A,D,0
enem-2025-155,groq-gpt-oss-120b,2025,matematica,0,B,B,1
enem-2025-157,groq-gpt-oss-120b,2025,matematica,0,C,C,1
enem-2025-158,groq-gpt-oss-120b,2025,matematica,0,C,C,1
enem-2025-159,groq-gpt-oss-120b,2025,matematica,0,D,D,1
enem-2025-162,groq-gpt-oss-120b,2025,matematica,0,B,B,1
enem-2025-165,groq-gpt-oss-120b,2025,matematica,0,E,D,0
enem-2025-168,groq-gpt-oss-120b,2025,matematica,0,E,E,1
enem-2025-171,groq-gpt-oss-120b,2025,matematica,0,E,E,1
enem-2025-172,groq-gpt-oss-120b,2025,matematica,0,A,A,1
enem-2025-175,groq-gpt-oss-120b,2025,matematica,0,C,C,1
enem-2025-176,groq-gpt-oss-120b,2025,matematica,0,C,C,1
enem-2025-178,groq-gpt-oss-120b,2025,matematica,0,A,E,0
enem-2025-179,groq-gpt-oss-120b,2025,matematica,0,D,A,0
enem-2025-92,groq-qwen3-32b,2025,natureza,0,D,D,1
enem-2025-93,groq-qwen3-32b,2025,natureza,0,C,C,1
enem-2025-95,groq-qwen3-32b,2025,natureza,0,C,C,1
enem-2025-96,groq-qwen3-32b,2025,natureza,0,B,B,1
enem-2025-98,groq-qwen3-32b,2025,natureza,0,D,D,1
enem-2025-99,groq-qwen3-32b,2025,natureza,0,C,C,1
enem-2025-100,groq-qwen3-32b,2025,natureza,0,D,D,1
enem-2025-101,groq-qwen3-32b,2025,natureza,0,A,A,1
enem-2025-102,groq-qwen3-32b,2025,natureza,0,E,E,1
enem-2025-103,groq-qwen3-32b,2025,natureza,0,A,A,1
enem-2025-104,groq-qwen3-32b,2025,natureza,0,A,A,1
enem-2025-110,groq-qwen3-32b,2025,natureza,0,E,E,1
enem-2025-112,groq-qwen3-32b,2025,natureza,0,D,D,1
enem-2025-116,groq-qwen3-32b,2025,natureza,0,C,C,1
enem-2025-117,groq-qwen3-32b,2025,natureza,0,D,D,1
enem-2025-118,groq-qwen3-32b,2025,natureza,0,C,C,1
enem-2025-121,groq-qwen3-32b,2025,natureza,0,B,B,1
enem-2025-124,groq-qwen3-32b,2025,natureza,0,E,B,0
enem-2025-125,groq-qwen3-32b,2025,natureza,0,B,B,1
enem-2025-129,groq-qwen3-32b,2025,natureza,0,A,A,1
enem-2025-131,groq-qwen3-32b,2025,natureza,0,E,E,1
enem-2025-136,groq-qwen3-32b,2025,matematica,0,C,C,1
enem-2025-140,groq-qwen3-32b,2025,matematica,0,A,E,0
enem-2025-141,groq-qwen3-32b,2025,matematica,0,C,C,1
enem-2025-142,groq-qwen3-32b,2025,matematica,0,C,C,1
enem-2025-144,groq-qwen3-32b,2025,matematica,0,A,D,0
enem-2025-146,groq-qwen3-32b,2025,matematica,0,B,B,1
enem-2025-150,groq-qwen3-32b,2025,matematica,0,D,D,1
enem-2025-151,groq-qwen3-32b,2025,matematica,0,D,D,1
enem-2025-152,groq-qwen3-32b,2025,matematica,0,A,D,0
enem-2025-155,groq-qwen3-32b,2025,matematica,0,C,B,0
enem-2025-157,groq-qwen3-32b,2025,matematica,0,C,C,1
enem-2025-158,groq-qwen3-32b,2025,matematica,0,C,C,1
enem-2025-159,groq-qwen3-32b,2025,matematica,0,D,D,1
enem-2025-162,groq-qwen3-32b,2025,matematica,0,B,B,1
enem-2025-165,groq-qwen3-32b,2025,matematica,0,,D,0
enem-2025-168,groq-qwen3-32b,2025,matematica,0,C,E,0
enem-2025-171,groq-qwen3-32b,2025,matematica,0,E,E,1
enem-2025-172,groq-qwen3-32b,2025,matematica,0,,A,0
enem-2025-175,groq-qwen3-32b,2025,matematica,0,C,C,1
enem-2025-176,groq-qwen3-32b,2025,matematica,0,C,C,1
enem-2025-178,groq-qwen3-32b,2025,matematica,0,,E,0
enem-2025-179,groq-qwen3-32b,2025,matematica,0,A,A,1
